time	V(vout)
Step Information: R=1M  (Run: 1/21)
3.176858648855761e+000	1.995231e-002
3.176858824896475e+000	2.578013e-002
3.176858975959097e+000	3.436243e-002
3.176859109986913e+000	4.756108e-002
3.176859234567624e+000	6.895569e-002
3.176859356475305e+000	1.053921e-001
3.176859486982332e+000	1.701588e-001
3.176859624276343e+000	2.748879e-001
3.176859817855117e+000	4.718885e-001
3.176860025954818e+000	7.174114e-001
3.176860256400261e+000	1.006185e+000
3.176860577016947e+000	1.414296e+000
3.176861217431423e+000	2.230812e+000
3.176861600842162e+000	2.715991e+000
3.176861850039098e+000	3.023571e+000
3.176861986494422e+000	3.180037e+000
3.176862059663179e+000	3.249877e+000
3.176862096111129e+000	3.273304e+000
3.176862132644106e+000	3.286586e+000
3.176862149791379e+000	3.290105e+000
3.176862167270841e+000	3.292166e+000
3.176862188223276e+000	3.293816e+000
3.176862210756168e+000	3.294987e+000
3.176862240571039e+000	3.295984e+000
3.176862274158940e+000	3.296698e+000
3.176862319009346e+000	3.297286e+000
3.176862375191551e+000	3.297733e+000
3.176862452043328e+000	3.298091e+000
3.176862553986215e+000	3.298362e+000
3.176862700151139e+000	3.298576e+000
3.176862905318705e+000	3.298737e+000
3.176863215590727e+000	3.298860e+000
3.176863678106227e+000	3.298950e+000
3.176864422446176e+000	3.299016e+000
3.176865608147203e+000	3.299063e+000
3.176867666609771e+000	3.299095e+000
3.176878468085890e+000	3.299125e+000
3.176892870054048e+000	3.299130e+000
3.192050373814953e+000	3.299131e+000
3.207675373814953e+000	3.299132e+000
3.227206623814953e+000	3.299134e+000
3.250644123814953e+000	3.299135e+000
3.277987873814953e+000	3.299136e+000
3.309237873814953e+000	3.299138e+000
3.340487873814953e+000	3.299136e+000
3.363925373814953e+000	3.299111e+000
3.367831623814953e+000	3.299062e+000
3.371737873814953e+000	3.298937e+000
3.371798908971203e+000	3.298919e+000
3.371920979283703e+000	3.298787e+000
3.372165119908703e+000	3.298295e+000
3.372172749303235e+000	3.298240e+000
3.372188008092297e+000	3.298036e+000
3.372191822789563e+000	3.297961e+000
3.372199452184094e+000	3.297683e+000
3.372211119265319e+000	3.296983e+000
3.372213091893023e+000	3.296714e+000
3.372217037148431e+000	3.295814e+000
3.372217602100219e+000	3.295604e+000
3.372218732003794e+000	3.294948e+000
3.372219736639652e+000	3.294156e+000
3.372219987798617e+000	3.293870e+000
3.372220490116547e+000	3.293059e+000
3.372221079929778e+000	3.291668e+000
3.372221555578089e+000	3.289860e+000
3.372221906634323e+000	3.287632e+000
3.372222172532688e+000	3.284825e+000
3.372222385280101e+000	3.281104e+000
3.372222563452991e+000	3.275856e+000
3.372222724524523e+000	3.267751e+000
3.372222862186498e+000	3.255690e+000
3.372222987998035e+000	3.236305e+000
3.372223112306801e+000	3.202568e+000
3.372223245837898e+000	3.141628e+000
3.372223377456929e+000	3.047463e+000
3.372223556429921e+000	2.872736e+000
3.372223745678851e+000	2.654087e+000
3.372223974476645e+000	2.369553e+000
3.372224254856573e+000	2.013393e+000
3.372224797681892e+000	1.322108e+000
3.372225531008597e+000	4.064065e-001
3.372225835331534e+000	4.805171e-002
3.372225836564035e+000	4.687541e-002
3.372225839029038e+000	4.501383e-002
3.372225843959043e+000	4.153830e-002
3.372225853819054e+000	3.529319e-002
3.372225871423409e+000	2.647916e-002
3.372225904613563e+000	1.469792e-002
3.372225920892824e+000	1.094404e-002
3.372225937569694e+000	8.646352e-003
3.372225958293562e+000	6.745313e-003
3.372225981354410e+000	5.341309e-003
3.372226005443736e+000	4.396416e-003
3.372226041526128e+000	3.497458e-003
3.372226078012718e+000	2.925614e-003
3.372226134717435e+000	2.391697e-003
3.372226197955407e+000	2.034354e-003
3.372226298271845e+000	1.712267e-003
3.372226417537513e+000	1.496251e-003
3.372226614713985e+000	1.306860e-003
3.372226864887648e+000	1.180791e-003
3.372227300365616e+000	1.075020e-003
3.372227947271231e+000	1.002424e-003
3.372229241082462e+000	9.451859e-004
3.372231828704923e+000	9.051722e-004
3.372247354439688e+000	8.724162e-004
3.372268055419374e+000	8.698974e-004
3.397057354259777e+000	8.679752e-004
3.420494854259777e+000	8.664323e-004
3.443932354259777e+000	8.650802e-004
3.467369854259777e+000	8.638982e-004
3.490807354259777e+000	8.629019e-004
3.514244854259777e+000	8.623924e-004
3.537682354259777e+000	8.645876e-004
3.557213604259777e+000	8.821101e-004
3.561119854259777e+000	8.996165e-004
3.565514385509777e+000	9.463014e-004
3.566490948009777e+000	9.910482e-004
3.566735088634777e+000	1.018860e-003
3.567223369884777e+000	1.131308e-003
3.567345440197277e+000	1.187653e-003
3.567375957775402e+000	1.214243e-003
3.567436992931652e+000	1.288864e-003
3.567452251720715e+000	1.315062e-003
3.567482769298840e+000	1.410900e-003
3.567544404920303e+000	1.701732e-003
3.567552811433291e+000	1.800365e-003
3.567562418876706e+000	2.019133e-003
3.567581633763536e+000	2.708557e-003
3.567582912397751e+000	2.813492e-003
3.567584617243373e+000	3.014329e-003
3.567588026934614e+000	3.543892e-003
3.567588867783447e+000	3.739548e-003
3.567590549481112e+000	4.316760e-003
3.567591743008288e+000	4.939558e-003
3.567592874861554e+000	5.808796e-003
3.567593157824871e+000	6.132318e-003
3.567593723751504e+000	7.066635e-003
3.567594256822937e+000	8.360397e-003
3.567594697308620e+000	1.005528e-002
3.567595034588595e+000	1.216381e-002
3.567595302048054e+000	1.490568e-002
3.567595520264756e+000	1.860607e-002
3.567595703268224e+000	2.381207e-002
3.567595860073170e+000	3.141458e-002
3.567595998178764e+000	4.298478e-002
3.567596124741588e+000	6.148073e-002
3.567596247550074e+000	9.314018e-002
3.567596381053703e+000	1.512807e-001
3.567596511312541e+000	2.409490e-001
3.567596682870099e+000	4.043218e-001
3.567596869610506e+000	6.174713e-001
3.567597096690496e+000	8.985512e-001
3.567597363757831e+000	1.237388e+000
3.567597865317160e+000	1.873925e+000
3.567598868435818e+000	3.085286e+000
3.567599092859405e+000	3.281677e+000
3.567599132890090e+000	3.294763e+000
3.567599153558070e+000	3.295653e+000
3.567599183297443e+000	3.296402e+000
3.567599219047861e+000	3.296990e+000
3.567599272790186e+000	3.297540e+000
3.567599330666657e+000	3.297896e+000
3.567599434574608e+000	3.298259e+000
3.567599538886170e+000	3.298467e+000
3.567599742788310e+000	3.298676e+000
3.567599989947932e+000	3.298808e+000
3.567600484267177e+000	3.298924e+000
3.567601382952623e+000	3.299011e+000
3.567603180323514e+000	3.299071e+000
3.567606775065296e+000	3.299106e+000
3.567613964548861e+000	3.299123e+000
3.567628343515991e+000	3.299129e+000
3.582774116752207e+000	3.299131e+000
3.598399116752207e+000	3.299132e+000
3.617930366752207e+000	3.299134e+000
3.641367866752207e+000	3.299135e+000
3.668711616752207e+000	3.299136e+000
3.699961616752207e+000	3.299138e+000
3.731211616752207e+000	3.299136e+000
3.754649116752207e+000	3.299111e+000
3.758555366752207e+000	3.299065e+000
3.762461616752207e+000	3.298944e+000
3.762522651908457e+000	3.298927e+000
3.762644722220957e+000	3.298820e+000
3.762888862845957e+000	3.298464e+000
3.762896492240488e+000	3.298433e+000
3.762911751029551e+000	3.298286e+000
3.762942268607676e+000	3.297818e+000
3.762945673172307e+000	3.297711e+000
3.762952482301569e+000	3.297366e+000
3.762954184583885e+000	3.297237e+000
3.762957589148516e+000	3.296883e+000
3.762958440289674e+000	3.296764e+000
3.762960142571989e+000	3.296374e+000
3.762963547136621e+000	3.295254e+000
3.762963947236170e+000	3.295034e+000
3.762964747435270e+000	3.294225e+000
3.762966092444058e+000	3.291909e+000
3.762966721605633e+000	3.289841e+000
3.762967077527081e+000	3.287692e+000
3.762967315643440e+000	3.285292e+000
3.762967523439502e+000	3.281897e+000
3.762967706945230e+000	3.276989e+000
3.762967865098246e+000	3.269870e+000
3.762968004552406e+000	3.259075e+000
3.762968131497697e+000	3.241934e+000
3.762968255814285e+000	3.212090e+000
3.762968391290092e+000	3.156703e+000
3.762968517618646e+000	3.073905e+000
3.762968684347786e+000	2.920032e+000
3.762968870357440e+000	2.711025e+000
3.762969099175152e+000	2.429400e+000
3.762969352942336e+000	2.107913e+000
3.762969819066712e+000	1.514774e+000
3.762970751315464e+000	3.626445e-001
3.762971063412503e+000	1.772458e-002
3.762971063572854e+000	1.762209e-002
3.762971063786655e+000	1.751817e-002
3.762971064214259e+000	1.735502e-002
3.762971065069465e+000	1.707910e-002
3.762971069549212e+000	1.579199e-002
3.762971075270941e+000	1.436321e-002
3.762971086714399e+000	1.204015e-002
3.762971105681647e+000	9.190133e-003
3.762971126324817e+000	7.065335e-003
3.762971147296806e+000	5.662714e-003
3.762971172604285e+000	4.565767e-003
3.762971202661466e+000	3.726265e-003
3.762971241838674e+000	3.039560e-003
3.762971289769101e+000	2.523141e-003
3.762971354016460e+000	2.110785e-003
3.762971439228475e+000	1.792422e-003
3.762971557490531e+000	1.544069e-003
3.762971723622735e+000	1.354237e-003
3.762971966253362e+000	1.209229e-003
3.762972327870397e+000	1.100767e-003
3.762972888001168e+000	1.020550e-003
3.762973778823163e+000	9.629959e-004
3.762975258209016e+000	9.228082e-004
3.762982367515724e+000	8.804359e-004
3.762990968942632e+000	8.722951e-004
3.763008171796449e+000	8.692094e-004
3.786908946665973e+000	8.680379e-004
3.810346446665973e+000	8.664872e-004
3.833783946665973e+000	8.651282e-004
3.857221446665973e+000	8.639399e-004
3.880658946665973e+000	8.629347e-004
3.904096446665973e+000	8.623896e-004
3.927533946665973e+000	8.643645e-004
3.950971446665973e+000	8.936346e-004
3.955365977915973e+000	9.248343e-004
3.956586681040973e+000	9.535927e-004
3.957074962290973e+000	9.983073e-004
3.958051524790973e+000	1.165338e-003
3.958082042369098e+000	1.180591e-003
3.958143077525348e+000	1.263189e-003
3.958265147837848e+000	1.608645e-003
3.958295665415973e+000	1.823553e-003
3.958303294810504e+000	1.952071e-003
3.958318553599567e+000	2.378710e-003
3.958322368296833e+000	2.605838e-003
3.958329997691364e+000	3.375442e-003
3.958331131117371e+000	3.586654e-003
3.958333397969386e+000	4.238621e-003
3.958333964682389e+000	4.479497e-003
3.958335098108397e+000	5.183795e-003
3.958335942251829e+000	5.959542e-003
3.958336675172366e+000	6.997177e-003
3.958337162487315e+000	8.088537e-003
3.958337628339630e+000	9.755470e-003
3.958337989472748e+000	1.184346e-002
3.958338267465896e+000	1.449065e-002
3.958338491913323e+000	1.803172e-002
3.958338678875443e+000	2.297037e-002
3.958338838703025e+000	3.014594e-002
3.958338978986180e+000	4.100383e-002
3.958339106764181e+000	5.823252e-002
3.958339229584462e+000	8.760562e-002
3.958339364523894e+000	1.425468e-001
3.958339492681454e+000	2.261239e-001
3.958339656456030e+000	3.767745e-001
3.958339841937573e+000	5.848929e-001
3.958340069218358e+000	8.643727e-001
3.958340322058208e+000	1.184605e+000
3.958340781569342e+000	1.769474e+000
3.958341700591610e+000	2.912425e+000
3.958342016723063e+000	3.273403e+000
3.958342019268428e+000	3.274934e+000
3.958342022662249e+000	3.276455e+000
3.958342027492503e+000	3.278434e+000
3.958342035132451e+000	3.281124e+000
3.958342050412347e+000	3.285338e+000
3.958342070652249e+000	3.289359e+000
3.958342089252818e+000	3.291815e+000
3.958342109808357e+000	3.293573e+000
3.958342131494969e+000	3.294792e+000
3.958342159751941e+000	3.295814e+000
3.958342193528457e+000	3.296596e+000
3.958342233806026e+000	3.297174e+000
3.958342291049104e+000	3.297672e+000
3.958342359176325e+000	3.298023e+000
3.958342462007775e+000	3.298326e+000
3.958342590875870e+000	3.298537e+000
3.958342795436167e+000	3.298715e+000
3.958343067062995e+000	3.298838e+000
3.958343523407208e+000	3.298938e+000
3.958344167632601e+000	3.299004e+000
3.958345456083386e+000	3.299057e+000
3.958348032984958e+000	3.299096e+000
3.958363494394387e+000	3.299128e+000
3.958384109606959e+000	3.299130e+000
3.971432873600313e+000	3.299131e+000
3.987057873600313e+000	3.299132e+000
3.998776623600313e+000	3.299133e+000
4.000000000000000e+000	3.299133e+000
Step Information: R=1.99526M  (Run: 7/21)
0.000000000000000e+000	0.000000e+000
9.999999717180685e-010	8.245073e-005
1.999999943436137e-009	1.647851e-004
1.599999954748910e-008	1.279502e-003
3.199999909497819e-008	2.455195e-003
6.399999818995639e-008	4.641144e-003
1.065433826663090e-007	7.484280e-003
1.580690837998435e-007	1.121491e-002
2.147717153746210e-007	1.629208e-002
2.946481061400153e-007	2.601323e-002
3.824722092467820e-007	4.097711e-002
4.711602569741934e-007	6.066105e-002
5.202521613050733e-007	7.329317e-002
5.508568977597151e-007	8.146811e-002
5.826696410899816e-007	8.953099e-002
6.247896544645529e-007	9.918516e-002
6.689019353896528e-007	1.082158e-001
7.063322155526290e-007	1.151780e-001
7.620186184551518e-007	1.249415e-001
8.136935311854453e-007	1.337356e-001
8.916314562457320e-007	1.467763e-001
9.914426644165949e-007	1.633486e-001
1.149794102117088e-006	1.895416e-001
1.370051849003405e-006	2.259157e-001
1.803998824616001e-006	2.975270e-001
2.467445986964996e-006	4.069828e-001
1.175570625985093e-005	1.939164e+000
2.000000000000000e-005	3.299118e+000
2.032309518762761e-005	3.299121e+000
2.096928556288282e-005	3.299124e+000
4.403696334735055e-005	3.299128e+000
1.320309550096751e-003	3.299128e+000
2.607711762562374e-003	3.299128e+000
5.182516187493620e-003	3.299128e+000
9.088766187493619e-003	3.299128e+000
1.299501618749362e-002	3.299129e+000
2.080751618749362e-002	3.299129e+000
2.862001618749362e-002	3.299130e+000
4.033876618749362e-002	3.299131e+000
5.205751618749362e-002	3.299131e+000
6.768251618749362e-002	3.299132e+000
8.721376618749362e-002	3.299134e+000
1.067450161874936e-001	3.299134e+000
1.301825161874936e-001	3.299136e+000
1.575262661874936e-001	3.299137e+000
1.887762661874936e-001	3.299138e+000
2.239325161874936e-001	3.299138e+000
2.512762661874936e-001	3.299133e+000
2.669012661874936e-001	3.299114e+000
2.708075161874936e-001	3.299091e+000
2.747137661874936e-001	3.299042e+000
2.752020474374936e-001	3.299015e+000
2.761786099374936e-001	3.298869e+000
2.764227505624936e-001	3.298764e+000
2.764837857187436e-001	3.298646e+000
2.766058560312436e-001	3.298182e+000
2.766096707285092e-001	3.298146e+000
2.766173001230405e-001	3.297999e+000
2.766325589121030e-001	3.297554e+000
2.766363736093686e-001	3.297307e+000
2.766440030038999e-001	3.296453e+000
2.766450801790707e-001	3.296223e+000
2.766472345294123e-001	3.295497e+000
2.766477731169977e-001	3.295223e+000
2.766488502921686e-001	3.294423e+000
2.766495304398225e-001	3.293661e+000
2.766502870393183e-001	3.292346e+000
2.766507185819779e-001	3.291134e+000
2.766511398780433e-001	3.289229e+000
2.766514464649524e-001	3.286985e+000
2.766516972508953e-001	3.283969e+000
2.766519013748952e-001	3.279910e+000
2.766520737507913e-001	3.274108e+000
2.766522290328547e-001	3.265114e+000
2.766523631399958e-001	3.251493e+000
2.766524899688595e-001	3.228845e+000
2.766526135144071e-001	3.190372e+000
2.766527444595970e-001	3.122859e+000
2.766528825351147e-001	3.014148e+000
2.766530897879145e-001	2.798723e+000
2.766533144014758e-001	2.530992e+000
2.766535485699496e-001	2.236425e+000
2.766538993499269e-001	1.789551e+000
2.766546009098814e-001	8.949136e-001
2.766547762998700e-001	6.735320e-001
2.766551270798473e-001	2.436011e-001
2.766552756756477e-001	8.165540e-002
2.766553452888024e-001	2.700415e-002
2.766553745434674e-001	1.453029e-002
2.766553966987118e-001	9.946368e-003
2.766554132481768e-001	7.901106e-003
2.766554344950730e-001	6.215988e-003
2.766554570217014e-001	5.028709e-003
2.766554856258335e-001	4.057529e-003
2.766555198085378e-001	3.319320e-003
2.766555641592331e-001	2.726820e-003
2.766556193068054e-001	2.280830e-003
2.766556962033200e-001	1.915824e-003
2.766557957608471e-001	1.645268e-003
2.766559419791596e-001	1.426810e-003
2.766561418569196e-001	1.267145e-003
2.766564518858711e-001	1.141194e-003
2.766569015456740e-001	1.051487e-003
2.766576444460968e-001	9.832839e-004
2.766587937341822e-001	9.375712e-004
2.766610189622483e-001	9.042367e-004
2.766743703306445e-001	8.717940e-004
2.766921721551728e-001	8.684676e-004
3.046513355853633e-001	8.666068e-004
3.319950855853633e-001	8.651818e-004
3.593388355853633e-001	8.639396e-004
3.866825855853633e-001	8.628609e-004
4.140263355853633e-001	8.619793e-004
4.413700855853633e-001	8.617719e-004
4.687138355853633e-001	8.659760e-004
4.882450855853633e-001	8.953845e-004
4.921513355853633e-001	9.200179e-004
4.926396168353633e-001	9.259766e-004
4.936161793353633e-001	9.787626e-004
4.955693043353633e-001	1.210640e-003
4.956303394916133e-001	1.259996e-003
4.957524098041133e-001	1.504889e-003
4.957829273822383e-001	1.631828e-003
4.957905567767696e-001	1.689785e-003
4.958058155658321e-001	1.847807e-003
4.958096302630977e-001	1.901941e-003
4.958172596576290e-001	2.088781e-003
4.958325184466915e-001	2.674405e-003
4.958351368211856e-001	2.892240e-003
4.958403735701737e-001	3.619888e-003
4.958412284441376e-001	3.816977e-003
4.958429381920653e-001	4.386564e-003
4.958433656290472e-001	4.579762e-003
4.958442205030111e-001	5.152984e-003
4.958454502191911e-001	6.390012e-003
4.958461463434755e-001	7.434438e-003
4.958462897143691e-001	7.751221e-003
4.958465764561561e-001	8.655856e-003
4.958470383343376e-001	1.084749e-002
4.958474286111303e-001	1.399590e-002
4.958477008550621e-001	1.792984e-002
4.958478982022954e-001	2.296928e-002
4.958480570277929e-001	2.998791e-002
4.958481955608738e-001	4.053017e-002
4.958483226822416e-001	5.729800e-002
4.958484453187513e-001	8.594665e-002
4.958485805622042e-001	1.398067e-001
4.958487081669091e-001	2.215261e-001
4.958488697293846e-001	3.684102e-001
4.958490553230823e-001	5.754543e-001
4.958492832510907e-001	8.551072e-001
4.958495322142546e-001	1.170249e+000
4.958499805133741e-001	1.741054e+000
4.958508771116132e-001	2.865236e+000
4.958511995591527e-001	3.248501e+000
4.958512035238760e-001	3.251859e+000
4.958512088101738e-001	3.255739e+000
4.958512193827692e-001	3.262669e+000
4.958512400034493e-001	3.273277e+000
4.958512735824786e-001	3.285445e+000
4.958512884324573e-001	3.288904e+000
4.958513047861596e-001	3.291189e+000
4.958513259481343e-001	3.293186e+000
4.958513478729723e-001	3.294562e+000
4.958513728224692e-001	3.295566e+000
4.958514072618863e-001	3.296453e+000
4.958514434943897e-001	3.297038e+000
4.958514992317568e-001	3.297582e+000
4.958515609815875e-001	3.297944e+000
4.958516595399212e-001	3.298273e+000
4.958517755032750e-001	3.298491e+000
4.958519687853059e-001	3.298685e+000
4.958522110679720e-001	3.298813e+000
4.958526365027717e-001	3.298921e+000
4.958532760767454e-001	3.298996e+000
4.958545552246928e-001	3.299055e+000
4.958571135205875e-001	3.299096e+000
4.958724632959561e-001	3.299129e+000
4.958929296631142e-001	3.299132e+000
5.128101369212669e-001	3.299133e+000
5.323413869212669e-001	3.299134e+000
5.557788869212669e-001	3.299135e+000
5.792163869212669e-001	3.299136e+000
6.065601369212669e-001	3.299137e+000
6.378101369212669e-001	3.299138e+000
6.729663869212669e-001	3.299138e+000
6.964038869212669e-001	3.299129e+000
7.081226369212669e-001	3.299100e+000
7.120288869212669e-001	3.299069e+000
7.134937306712669e-001	3.299030e+000
7.142719289134544e-001	3.298970e+000
7.144550343822044e-001	3.298934e+000
7.146991750072044e-001	3.298856e+000
7.147602101634544e-001	3.298818e+000
7.148822804759544e-001	3.298692e+000
7.149127980540794e-001	3.298629e+000
7.149738332103294e-001	3.298410e+000
7.149890919993919e-001	3.298283e+000
7.150196095775169e-001	3.297828e+000
7.150234660007018e-001	3.297710e+000
7.150311788470716e-001	3.297323e+000
7.150331070586641e-001	3.297168e+000
7.150369634818490e-001	3.296722e+000
7.150379275876452e-001	3.296561e+000
7.150398557992377e-001	3.296073e+000
7.150417134527554e-001	3.295419e+000
7.150421778661348e-001	3.295172e+000
7.150431066928936e-001	3.294450e+000
7.150439398412348e-001	3.293514e+000
7.150444949041527e-001	3.292528e+000
7.150450300248277e-001	3.291040e+000
7.150453899295942e-001	3.289451e+000
7.150456996063201e-001	3.287263e+000
7.150459489874799e-001	3.284425e+000
7.150461585387553e-001	3.280502e+000
7.150463349318245e-001	3.274928e+000
7.150464934825926e-001	3.266321e+000
7.150466292940358e-001	3.253440e+000
7.150467541725604e-001	3.232589e+000
7.150468787617721e-001	3.196158e+000
7.150470112832782e-001	3.131548e+000
7.150471459090119e-001	3.030052e+000
7.150473375302987e-001	2.836435e+000
7.150475413449073e-001	2.596887e+000
7.150477716396290e-001	2.308663e+000
7.150480833068024e-001	1.912068e+000
7.150487039215586e-001	1.119944e+000
7.150488590752477e-001	9.225851e-001
7.150491693826259e-001	5.312324e-001
7.150493647549641e-001	2.900750e-001
7.150494910173160e-001	1.426999e-001
7.150495630813336e-001	6.556575e-002
7.150495690216500e-001	6.024525e-002
7.150495769420717e-001	5.376095e-002
7.150495927829154e-001	4.253002e-002
7.150496244646025e-001	2.596802e-002
7.150496661565752e-001	1.191966e-002
7.150496777487851e-001	9.659045e-003
7.150496957852546e-001	7.670001e-003
7.150497160016385e-001	6.130099e-003
7.150497417827919e-001	4.840726e-003
7.150497685399970e-001	3.978967e-003
7.150498067509618e-001	3.207379e-003
7.150498487189816e-001	2.680134e-003
7.150499115309460e-001	2.209234e-003
7.150499845898070e-001	1.885690e-003
7.150500986518579e-001	1.601942e-003
7.150502393556119e-001	1.407744e-003
7.150504694236144e-001	1.241834e-003
7.150507714205510e-001	1.129871e-003
7.150512938861789e-001	1.038526e-003
7.150521128120514e-001	9.745755e-004
7.150537506637962e-001	9.258681e-004
7.150570263672859e-001	8.934120e-004
7.150635777742652e-001	8.760674e-004
7.150766805882238e-001	8.692035e-004
7.412903657071175e-001	8.667067e-004
7.686341157071175e-001	8.652690e-004
7.959778657071175e-001	8.640157e-004
8.233216157071175e-001	8.629265e-004
8.506653657071175e-001	8.620273e-004
8.780091157071175e-001	8.617331e-004
9.053528657071175e-001	8.652937e-004
9.248841157071175e-001	8.875849e-004
9.287903657071175e-001	9.135971e-004
9.326966157071175e-001	9.760993e-004
9.333069672696175e-001	1.011536e-003
9.335511078946175e-001	1.065725e-003
9.340393891446175e-001	1.371042e-003
9.341614594571175e-001	1.700699e-003
9.341919770352425e-001	1.957871e-003
9.341996064297737e-001	2.127820e-003
9.342148652188362e-001	2.698863e-003
9.342167056700914e-001	2.825989e-003
9.342203865726018e-001	3.212265e-003
9.342213067982294e-001	3.346219e-003
9.342231472494845e-001	3.763755e-003
9.342258352193444e-001	4.628253e-003
9.342262896717839e-001	4.858517e-003
9.342271985766629e-001	5.561168e-003
9.342280809160016e-001	6.548673e-003
9.342286353199709e-001	7.534353e-003
9.342291689693995e-001	9.044887e-003
9.342295525823376e-001	1.077509e-002
9.342298508460002e-001	1.294374e-002
9.342300965242176e-001	1.583393e-002
9.342303036590306e-001	1.984160e-002
9.342304798782136e-001	2.556773e-002
9.342306318575595e-001	3.401789e-002
9.342307666547903e-001	4.699889e-002
9.342308916114460e-001	6.798169e-002
9.342310133831872e-001	1.036361e-001
9.342311441871333e-001	1.673878e-001
9.342312805855053e-001	2.699562e-001
9.342314699774927e-001	4.608840e-001
9.342316718761473e-001	6.979743e-001
9.342319018288320e-001	9.856413e-001
9.342322109785073e-001	1.378984e+000
9.342328242852953e-001	2.161810e+000
9.342329776119923e-001	2.356911e+000
9.342332842653863e-001	2.743962e+000
9.342334899789071e-001	2.998426e+000
9.342336202088148e-001	3.151191e+000
9.342336949006743e-001	3.228488e+000
9.342337375581302e-001	3.262820e+000
9.342337654634383e-001	3.277316e+000
9.342338012055829e-001	3.288199e+000
9.342338141006968e-001	3.290546e+000
9.342338321672284e-001	3.292483e+000
9.342338532153311e-001	3.294028e+000
9.342338777413800e-001	3.295212e+000
9.342339061142901e-001	3.296092e+000
9.342339440276787e-001	3.296834e+000
9.342339875296950e-001	3.297359e+000
9.342340505454767e-001	3.297815e+000
9.342341263794645e-001	3.298138e+000
9.342342412923452e-001	3.298413e+000
9.342343875986974e-001	3.298606e+000
9.342346204218819e-001	3.298766e+000
9.342349352650019e-001	3.298877e+000
9.342354660514556e-001	3.298967e+000
9.342362323004754e-001	3.299026e+000
9.342377647985150e-001	3.299073e+000
9.342408297945942e-001	3.299105e+000
9.342469597867528e-001	3.299123e+000
9.342592197710699e-001	3.299130e+000
9.344308595515090e-001	3.299132e+000
9.522305617727801e-001	3.299133e+000
9.717618117727801e-001	3.299134e+000
9.951993117727801e-001	3.299135e+000
1.022543061772780e+000	3.299136e+000
1.053793061772780e+000	3.299138e+000
1.088949311772780e+000	3.299138e+000
1.124105561772780e+000	3.299135e+000
1.143636811772780e+000	3.299114e+000
1.147543061772780e+000	3.299092e+000
1.151449311772780e+000	3.299044e+000
1.151937593022780e+000	3.299018e+000
1.152914155522780e+000	3.298885e+000
1.153158296147780e+000	3.298796e+000
1.153219331304030e+000	3.298724e+000
1.153341401616530e+000	3.298410e+000
1.153371919194655e+000	3.298228e+000
1.153379548589186e+000	3.298131e+000
1.153394807378249e+000	3.297835e+000
1.153398622075514e+000	3.297712e+000
1.153406251470046e+000	3.297339e+000
1.153408158818678e+000	3.297193e+000
1.153411973515944e+000	3.296775e+000
1.153412927190261e+000	3.296626e+000
1.153414834538893e+000	3.296170e+000
1.153417069327815e+000	3.295421e+000
1.153417541080180e+000	3.295177e+000
1.153418484584910e+000	3.294453e+000
1.153419309410672e+000	3.293535e+000
1.153419874197208e+000	3.292544e+000
1.153420406344578e+000	3.291086e+000
1.153420765663169e+000	3.289524e+000
1.153421080765034e+000	3.287336e+000
1.153421333108913e+000	3.284509e+000
1.153421544455273e+000	3.280610e+000
1.153421721716021e+000	3.275085e+000
1.153421880914619e+000	3.266561e+000
1.153422017074015e+000	3.253826e+000
1.153422142104838e+000	3.233240e+000
1.153422266628658e+000	3.197299e+000
1.153422399330779e+000	3.133339e+000
1.153422533386364e+000	3.033185e+000
1.153422722519477e+000	2.843232e+000
1.153422922484890e+000	2.608919e+000
1.153423152635874e+000	2.321191e+000
1.153423457324788e+000	1.933591e+000
1.153424061930855e+000	1.161839e+000
1.153424213082372e+000	9.694294e-001
1.153424515385406e+000	5.875559e-001
1.153424738381066e+000	3.111681e-001
1.153424872837208e+000	1.529136e-001
1.153424950187069e+000	7.250695e-002
1.153424993881981e+000	3.716521e-002
1.153425021804606e+000	2.262864e-002
1.153425057476880e+000	1.178756e-002
1.153425070363280e+000	9.445313e-003
1.153425088324610e+000	7.521092e-003
1.153425109447194e+000	5.970956e-003
1.153425133911544e+000	4.789183e-003
1.153425162342292e+000	3.907447e-003
1.153425200167026e+000	3.167495e-003
1.153425243761454e+000	2.640185e-003
1.153425306617745e+000	2.185541e-003
1.153425382604396e+000	1.862215e-003
1.153425497225790e+000	1.587958e-003
1.153425643791399e+000	1.394323e-003
1.153425876019801e+000	1.233851e-003
1.153426191355994e+000	1.122471e-003
1.153426720711435e+000	1.033121e-003
1.153427485657664e+000	9.740660e-004
1.153429015550122e+000	9.275390e-004
1.153432075335039e+000	8.950938e-004
1.153438194904872e+000	8.770167e-004
1.153450434044537e+000	8.694631e-004
1.153523868882532e+000	8.677731e-004
1.179223645274104e+000	8.667325e-004
1.206567395274104e+000	8.652916e-004
1.233911145274104e+000	8.640353e-004
1.261254895274104e+000	8.629435e-004
1.288598645274104e+000	8.620401e-004
1.315942395274104e+000	8.617257e-004
1.343286145274104e+000	8.651455e-004
1.362817395274104e+000	8.861079e-004
1.366723645274104e+000	9.082092e-004
1.370629895274104e+000	9.560725e-004
1.371118176524104e+000	9.812852e-004
1.372125256602229e+000	1.085608e-003
1.372186291758479e+000	1.106264e-003
1.372308362070979e+000	1.235835e-003
1.372552502695979e+000	1.764053e-003
1.372560132090510e+000	1.824145e-003
1.372575390879572e+000	2.050630e-003
